2013-03-31 05:23:22.349054; temp: 30.1;pressure: 99595;altitude: 145.209170805
2013-03-31 05:23:22.849633; temp: 30.1;pressure: 99593;altitude: 145.209170805
2013-03-31 05:23:23.349703; temp: 30.1;pressure: 99590;altitude: 145.293598424
2013-03-31 05:23:23.849571; temp: 30.1;pressure: 99592;altitude: 144.955892066
2013-03-31 05:23:24.349287; temp: 30.1;pressure: 99593;altitude: 145.293598424
2013-03-31 05:23:24.849356; temp: 30.1;pressure: 99593;altitude: 146.053477887
2013-03-31 05:23:25.349718; temp: 30.1;pressure: 99589;altitude: 145.040317626
2013-03-31 05:23:25.849340; temp: 30.1;pressure: 99598;altitude: 145.209170805
2013-03-31 05:23:26.348920; temp: 30.1;pressure: 99596;altitude: 145.209170805
2013-03-31 05:23:26.849474; temp: 30.1;pressure: 99595;altitude: 144.702619504
2013-03-31 05:23:27.349120; temp: 30.1;pressure: 99587;altitude: 145.209170805
2013-03-31 05:23:27.871966; temp: 30.1;pressure: 99592;altitude: 145.293598424
2013-03-31 05:23:28.349432; temp: 30.1;pressure: 99590;altitude: 145.040317626
2013-03-31 05:23:28.823161; temp: 30.1;pressure: 99592;altitude: 145.293598424
2013-03-31 05:23:29.349272; temp: 30.1;pressure: 99581;altitude: 145.800178554
2013-03-31 05:23:29.868123; temp: 30.1;pressure: 99589;altitude: 144.533774561
2013-03-31 05:23:30.349808; temp: 30.1;pressure: 99592;altitude: 145.5468854
2013-03-31 05:23:30.864508; temp: 30.1;pressure: 99598;altitude: 145.5468854
2013-03-31 05:23:31.349339; temp: 30.1;pressure: 99592;altitude: 145.209170805
2013-03-31 05:23:31.870037; temp: 30.1;pressure: 99596;altitude: 144.787043005
2013-03-31 05:23:32.349471; temp: 30.1;pressure: 99593;altitude: 144.955892066
2013-03-31 05:23:32.849665; temp: 30.1;pressure: 99593;altitude: 145.209170805
2013-03-31 05:23:33.349311; temp: 30.1;pressure: 99589;altitude: 145.715746816
2013-03-31 05:23:33.849383; temp: 30.1;pressure: 99589;altitude: 144.787043005
2013-03-31 05:23:34.349479; temp: 30.1;pressure: 99586;altitude: 145.293598424
2013-03-31 05:23:34.849417; temp: 30.1;pressure: 99584;altitude: 145.5468854
2013-03-31 05:23:35.349895; temp: 30.1;pressure: 99596;altitude: 145.040317626
2013-03-31 05:23:35.849769; temp: 30.1;pressure: 99593;altitude: 145.462455722
2013-03-31 05:23:36.349684; temp: 30.1;pressure: 99589;altitude: 145.5468854
2013-03-31 05:23:36.854438; temp: 30.1;pressure: 99587;altitude: 145.462455722
2013-03-31 05:23:37.349285; temp: 30.1;pressure: 99583;altitude: 145.293598424
2013-03-31 05:23:37.849466; temp: 30.1;pressure: 99593;altitude: 144.787043005
2013-03-31 05:23:38.349455; temp: 30.1;pressure: 99583;altitude: 145.969044089
2013-03-31 05:23:38.849465; temp: 30.1;pressure: 99590;altitude: 145.293598424
2013-03-31 05:23:39.349683; temp: 30.1;pressure: 99590;altitude: 145.293598424
2013-03-31 05:23:39.849416; temp: 30.1;pressure: 99596;altitude: 145.5468854
2013-03-31 05:23:40.349676; temp: 30.1;pressure: 99593;altitude: 145.715746816
2013-03-31 05:23:40.849640; temp: 30.1;pressure: 99589;altitude: 145.293598424
2013-03-31 05:23:41.349275; temp: 30.1;pressure: 99595;altitude: 145.040317626
2013-03-31 05:23:41.849882; temp: 30.1;pressure: 99581;altitude: 145.800178554
2013-03-31 05:23:42.349688; temp: 30.1;pressure: 99589;altitude: 145.969044089
2013-03-31 05:23:42.849285; temp: 30.1;pressure: 99587;altitude: 145.5468854
2013-03-31 05:23:43.350971; temp: 30.1;pressure: 99589;altitude: 144.702619504
2013-03-31 05:23:43.849940; temp: 30.1;pressure: 99596;altitude: 145.5468854
2013-03-31 05:23:44.324384; temp: 30.1;pressure: 99589;altitude: 145.800178554
2013-03-31 05:23:44.849539; temp: 30.1;pressure: 99586;altitude: 145.462455722
2013-03-31 05:23:45.314075; temp: 30.1;pressure: 99589;altitude: 144.955892066
2013-03-31 05:23:45.814213; temp: 30.1;pressure: 99592;altitude: 144.702619504
2013-03-31 05:23:46.387977; temp: 30.1;pressure: 99592;altitude: 145.209170805
2013-03-31 05:23:46.850289; temp: 30.1;pressure: 99596;altitude: 144.702619504
2013-03-31 05:23:47.355565; temp: 30.1;pressure: 99595;altitude: 145.040317626
2013-03-31 05:23:47.850307; temp: 30.1;pressure: 99593;altitude: 145.462455722
2013-03-31 05:23:48.349800; temp: 30.1;pressure: 99584;altitude: 145.209170805
2013-03-31 05:23:48.850269; temp: 30.1;pressure: 99592;altitude: 145.293598424
2013-03-31 05:23:49.349465; temp: 30.1;pressure: 99593;altitude: 144.955892066
2013-03-31 05:23:49.850998; temp: 30.1;pressure: 99599;altitude: 144.787043005
2013-03-31 05:23:50.349706; temp: 30.1;pressure: 99592;altitude: 144.027256203
2013-03-31 05:23:50.851350; temp: 30.1;pressure: 99592;altitude: 145.040317626
2013-03-31 05:23:51.349338; temp: 30.1;pressure: 99589;altitude: 144.533774561
2013-03-31 05:23:51.851260; temp: 30.1;pressure: 99595;altitude: 145.5468854
2013-03-31 05:23:52.349587; temp: 30.1;pressure: 99589;altitude: 145.5468854
2013-03-31 05:23:52.851265; temp: 30.1;pressure: 99601;altitude: 145.040317626
2013-03-31 05:23:53.349167; temp: 30.1;pressure: 99587;altitude: 144.702619504
2013-03-31 05:23:53.851357; temp: 30.1;pressure: 99595;altitude: 145.293598424
2013-03-31 05:23:54.349087; temp: 30.1;pressure: 99595;altitude: 145.293598424
2013-03-31 05:23:54.851150; temp: 30.1;pressure: 99581;altitude: 145.040317626
2013-03-31 05:23:55.349584; temp: 30.1;pressure: 99586;altitude: 145.5468854
2013-03-31 05:23:55.851220; temp: 30.1;pressure: 99599;altitude: 145.209170805
