2013-03-31 05:33:42.100036; (0.18638698056677527, 0.04102453856664046, 2.070579032270252)rot: [  9.99994452e-01   3.27680658e-03  -5.98007030e-04],[-0.00325306  0.99934171  0.03613269],[  7.16013211e-04  -3.61305467e-02   9.99346822e-01]
2013-03-31 05:33:42.177357; (0.16234426582901765, 0.5356364688901586, 1.8539639775710373)rot: [ 0.99995229  0.0031344  -0.00925188],[-0.00283331  0.99947166  0.03237847],[ 0.00934848 -0.03235072  0.99943286]
2013-03-31 05:33:42.227093; (0.1700015417250006, 0.4516146648192788, 2.040634585061981)rot: [ 0.99996453  0.00324587 -0.0077714 ],[-0.00296699  0.99936059  0.03563148],[ 0.00788208 -0.03560716  0.99933478]
2013-03-31 05:33:42.305790; (0.21021839639765016, -0.5051376243757628, 4.055727884597312)rot: [ 0.99995441  0.00303627  0.00905356],[-0.00366885  0.9974913   0.07069396],[-0.0088162  -0.07072396  0.99745696]
2013-03-31 05:33:42.377465; (0.20847232922657322, -0.3669095285883486, 3.5308508566918753)rot: [ 0.99997288  0.00323724  0.00661562],[-0.00363845  0.99809661  0.06156231],[-0.00640374 -0.06158471  0.99808132]
2013-03-31 05:33:42.427418; (0.17180547941483204, 0.18842183854742, 3.148909880274778)rot: [ 0.9999901   0.00317468 -0.00311888],[-0.00299855  0.99848511  0.05494078],[ 0.00328858 -0.05493089  0.99848474]
2013-03-31 05:33:42.477175; (0.1654987165112919, 0.09788662496113235, 2.477499567701086)rot: [ 0.99999437  0.00295964 -0.00158198],[-0.00288849  0.99906089  0.0432318 ],[ 0.00170844 -0.04322699  0.99906382]
2013-03-31 05:33:42.527602; (0.18654699656161622, -0.5880157855742056, 1.9407615899157553)rot: [ 0.99994204  0.00290643  0.01036695],[-0.00325568  0.99942221  0.03383263],[-0.01026263 -0.03386442  0.99937374]
2013-03-31 05:33:42.578797; (0.15355233467135093, -0.11090932300077154, 1.541468063561252)rot: [ 0.99999454  0.00262695  0.00200712],[-0.00267999  0.99963467  0.02689517],[-0.00193573 -0.0269004   0.99963624]
2013-03-31 05:33:42.627406; (0.1406981960088314, 0.4642327015437576, 1.1459269562418393)rot: [ 0.99996416  0.00261719 -0.00805155],[-0.00245556  0.99979659  0.0200187 ],[ 0.0081023  -0.01999821  0.99976719]
2013-03-31 05:33:42.677577; (0.132408323883228, 0.8712479979841191, 1.3215709949081365)rot: [ 0.99988172  0.00266104 -0.01514818],[-0.00231069  0.99973052  0.02309879],[ 0.01520556 -0.02306105  0.99961842]
2013-03-31 05:33:42.727389; (0.13389466842874911, 0.10738067726130905, 1.5846441756735423)rot: [ 0.99999551  0.00238783 -0.0018088 ],[-0.0023369   0.99961471  0.02765804],[ 0.00187415 -0.02765368  0.99961581]
2013-03-31 05:33:42.826038; (0.18263044259317773, -1.1513209585328574, 1.9400621862246026)rot: [ 0.99979304  0.00250545  0.02018928],[-0.00318685  0.99942388  0.03378982],[-0.02009299 -0.03384717  0.99922502]
2013-03-31 05:33:43.098937; (0.18127277956468157, -1.0591519802815361, 1.9953134851393042)rot: [ 0.99982414  0.00251829  0.01858349],[-0.00316326  0.99939071  0.03475913],[-0.01848464 -0.0348118   0.99922293]
2013-03-31 05:33:43.177493; (0.15601605221804316, -0.78539128446518, 1.7998660783352372)rot: [ 0.99990234  0.00229113  0.01378595],[-0.00272273  0.9995041   0.031371  ],[-0.01370723 -0.03140547  0.99941273]
2013-03-31 05:33:43.227605; (0.12911969456502176, -0.08820573180539008, 2.1065864241442007)rot: [ 0.99999628  0.00219545  0.00162127],[-0.00225356  0.99932176  0.03675503],[-0.00153948 -0.03675854  0.99932299]
2013-03-31 05:33:43.306462; (0.1154911230763505, -0.024118393539161884, 2.2405112880209974)rot: [  9.99997880e-01   1.99770149e-03   4.99425117e-04],[-0.0020157   0.99923353  0.03909341],[ -4.20945365e-04  -3.90943302e-02   9.99235436e-01]
2013-03-31 05:33:43.377598; (0.13053014789509063, -0.17683530585825544, 3.137139125685929)rot: [ 0.99999264  0.00210586  0.0032064 ],[-0.00227817  0.9984992   0.05471889],[-0.00308635 -0.05472579  0.99849665]
2013-03-31 05:33:43.427322; (0.15975156848609223, -0.9730697660161849, 2.440498608374502)rot: [ 0.9998519   0.00206252  0.01708571],[-0.00278779  0.99909111  0.04253438],[-0.01698245 -0.04257572  0.9989489 ]
2013-03-31 05:33:43.477318; (0.11892189855274189, 0.11565630996941928, 1.9398461752920038)rot: [ 0.99999581  0.00214272 -0.00194716],[-0.00207557  0.99942462  0.03385435],[ 0.00201858 -0.03385017  0.99942488]
2013-03-31 05:33:43.527528; (0.09465149601555646, 0.7160619687153434, 2.667180658734685)rot: [ 0.99992054  0.00223174 -0.01240688],[-0.00165185  0.99891437  0.04655483],[ 0.01249731 -0.04653064  0.99883868]
2013-03-31 05:33:43.579270; (0.07055195115620139, 0.8169557340651447, 2.0472173989135145)rot: [ 0.99989759  0.00173992 -0.01420498],[-0.00123124  0.99936034  0.0357406 ],[ 0.01425808 -0.03571945  0.99926014]
2013-03-31 05:33:43.627513; (0.09913677973817964, -0.27846607050880057, 1.7412391881379339)rot: [ 0.99998669  0.00158179  0.00491045],[-0.00173024  0.99953701  0.03037723],[-0.00486013 -0.03038532  0.99952644]
2013-03-31 05:33:43.677654; (0.09219570290065998, 0.10475059480721768, 2.1870999798748874)rot: [ 0.99999703  0.00167772 -0.0017655 ],[-0.00160912  0.99927013  0.03816572],[ 0.00182824 -0.03816276  0.99926986]
2013-03-31 05:33:43.727392; (0.08441913097769484, 0.0763402659417146, 2.131321592561434)rot: [ 0.99999803  0.00152192 -0.00127667],[-0.00147339  0.99930705  0.03719192],[ 0.00133239 -0.03718997  0.99930733]
2013-03-31 05:33:43.827227; (0.050854980417712435, 1.3572289119263454, 2.199516739850843)rot: [ 0.99971906  0.00179598 -0.02363437],[ -8.87337720e-04   9.99262040e-01   3.84003735e-02],[ 0.0236859  -0.03836861  0.9989829 ]
2013-03-31 05:33:44.098636; (0.07197256108928517, 0.8770370185841965, 2.6038256748747974)rot: [ 0.99988206  0.00195023 -0.0152337 ],[-0.00125601  0.99896588  0.04544886],[ 0.01530659 -0.04542437  0.99885051]
2013-03-31 05:33:44.177540; (0.10410460562009953, -0.01067650083991054, 3.4420008863977625)rot: [  9.99998332e-01   1.80250199e-03   2.95090935e-04],[-0.00181697  0.99819446  0.06003768],[ -1.86340091e-04  -6.00381200e-02   9.98196068e-01]
2013-03-31 05:33:44.227293; (0.10307177139581103, -0.0993476405574025, 3.0078488281344296)rot: [ 0.99999688  0.00170548  0.00182595],[-0.00179894  0.9986209   0.05246956],[-0.00173394 -0.05247268  0.99862085]
2013-03-31 05:33:44.306054; (0.08135305966581338, 0.08128389825624135, 2.259222510081796)rot: [ 0.99999799  0.0014747  -0.00136159],[-0.00141988  0.99922162  0.03942263],[ 0.00141867 -0.03942061  0.9992217 ]
2013-03-31 05:33:44.377428; (0.006070064628756982, 1.7066695425049128, 2.780589196327924)rot: [ 0.99955639  0.00155061 -0.02974239],[ -1.05895617e-04   9.98822471e-01   4.85145403e-02],[ 0.0297826  -0.04848987  0.99837955]
